"species"	"x"	"y"
"Vaspis"	5.804	44.59603
"Vaspis"	6.65589	44.12055
"Vaspis"	5.46751	44.10873
"Vaspis"	6.71464	45.0198
"Vaspis"	7.20735	43.96556
"Vaspis"	6.78968	44.25117
"Vaspis"	6.34381	44.13052
"Vaspis"	6.10143	44.27277
"Vaspis"	5.39939	43.97518
"Vaspis"	6.73009	44.29827
"Vaspis"	6.53947	44.25952
"Vaspis"	7.52907	44.08791
"Vaspis"	7.50769	43.81836
"Vaspis"	5.6172	44.64565
"Vaspis"	6.75992	44.74787
"Vaspis"	6.29703	44.40221
"Vaspis"	6.2918	44.31227
"Vaspis"	6.84004	44.06919
"Vaspis"	5.92292	44.45782
"Vaspis"	5.80848	44.686
"Vaspis"	5.6485	43.96942
"Vaspis"	6.01493	43.82484
"Vaspis"	6.0558	44.58935
"Vaspis"	6.26588	43.86264
"Vaspis"	6.38481	43.76895
"Vaspis"	6.29441	44.35724
"Vaspis"	5.92059	44.41284
"Vaspis"	6.12373	44.67754
"Vaspis"	7.0926	44.1051
"Vaspis"	6.95551	44.8312
"Vaspis"	6.17409	44.45087
"Vaspis"	5.60887	44.4657
"Vaspis"	5.83978	44.05468
"Vaspis"	5.7215	44.19277
"Vaspis"	6.48519	44.39641
"Vaspis"	6.53107	44.12465
"Vaspis"	6.76896	44.88277
"Vaspis"	6.8614	44.38385
"Vaspis"	6.58207	44.93402
"Vaspis"	6.44713	44.80311
"Vaspis"	6.51311	44.8461
"Vaspis"	6.44955	43.81195
"Vaspis"	5.92524	44.5028
"Vaspis"	6.50749	44.75616
"Vaspis"	6.32017	43.7259
"Vaspis"	6.95234	44.78624
"Vaspis"	5.99047	44.54609
"Vaspis"	6.25818	43.72778
"Vaspis"	6.88921	44.78848
"Vaspis"	5.54402	44.42218
"Vaspis"	6.05824	44.63433
"Vaspis"	5.39372	43.84025
"Vaspis"	6.05337	44.54437
"Vaspis"	5.67381	44.50918
"Vaspis"	6.64538	44.93196
"Vaspis"	6.49352	44.53131
"Vaspis"	6.51593	44.89107
"Vaspis"	6.34116	44.08556
"Vaspis"	7.46673	44.09047
"Vaspis"	6.75102	43.66686
"Vaspis"	6.12622	44.72252
"Vaspis"	6.653	44.0756
"Vaspis"	6.62791	44.66215
"Vaspis"	5.92991	44.59276
"Vaspis"	6.37855	44.71511
"Vaspis"	6.57919	44.88905
"Vaspis"	6.2164	44.0893
"Vaspis"	6.55638	44.5293
"Vaspis"	5.40508	44.11012
"Vaspis"	6.91165	44.20183
"Vaspis"	6.49074	44.48634
"Vaspis"	6.55922	44.57427
"Vaspis"	6.30228	44.49215
"Vaspis"	6.81691	44.65579
"Vaspis"	6.35442	44.31038
"Vaspis"	6.91786	44.29173
"Vaspis"	5.7345	44.46265
"Vaspis"	6.40893	44.17356
"Vaspis"	7.06688	43.7456
"Vaspis"	6.35176	44.26541
"Vaspis"	7.38705	43.86835
"Vaspis"	6.26074	43.77273
"Vaspis"	6.13374	44.85746
"Vaspis"	6.51163	43.80997
"Vaspis"	6.27103	43.95256
"Vaspis"	5.86239	44.50445
"Vaspis"	7.34548	44.14043
"Vaspis"	6.27879	44.08745
"Vaspis"	6.52441	45.02599
"Vaspis"	6.82493	43.84447
"Vaspis"	6.85527	44.29395
"Vaspis"	5.98809	44.50111
"Vaspis"	7.02704	44.06247
"Vaspis"	6.2576	44.80884
"Vaspis"	6.81996	44.70075
"Vaspis"	6.33681	45.07684
"Vaspis"	5.93225	44.63774
"Vaspis"	6.56775	44.70917
"Vaspis"	6.82192	43.79953
"Vaspis"	6.11378	44.49764
"Vaspis"	6.33853	44.0406
"Vaspis"	6.11874	44.58759
"Vaspis"	6.63954	44.84202
"Vaspis"	6.26021	44.85382
"Vaspis"	5.77522	44.01131
"Vaspis"	6.6483	44.97693
"Vaspis"	6.66749	44.30038
"Vaspis"	5.98571	44.45613
"Vaspis"	6.64723	43.98569
"Vaspis"	6.20626	43.90945
"Vaspis"	6.68911	43.66898
"Vaspis"	5.14347	43.80044
"Vaspis"	5.99286	44.59107
"Vaspis"	5.73667	44.50764
"Vaspis"	6.8993	44.02204
"Vaspis"	5.84427	44.14462
"Vaspis"	6.70571	44.8849
"Vaspis"	5.98334	44.41116
"Vaspis"	6.1987	43.77457
"Vaspis"	5.7172	44.10282
"Vaspis"	6.63371	44.75209
"Vaspis"	6.28658	44.22234
"Vaspis"	6.06069	44.67931
"Vaspis"	6.57061	44.75414
"Vaspis"	6.32278	43.77086
"Vaspis"	5.78181	44.14623
"Vaspis"	5.79286	44.37112
"Vaspis"	5.52794	44.06233
"Vaspis"	6.42792	44.48832
"Vaspis"	6.07703	43.82311
"Vaspis"	5.68021	44.64414
"Vaspis"	5.3408	44.06649
"Vaspis"	6.74793	44.56802
"Vaspis"	6.63862	43.85084
"Vaspis"	5.59031	44.06087
"Vaspis"	6.88299	44.69856
"Vaspis"	6.39817	43.99372
"Vaspis"	6.57651	43.8529
"Vaspis"	6.82607	44.79068
"Vaspis"	5.46556	44.06375
"Vaspis"	6.56249	43.62817
"Vaspis"	7.33519	44.00563
"Vaspis"	7.40439	44.093
"Vaspis"	6.42248	44.39838
"Vaspis"	6.4769	44.26152
"Vaspis"	6.23173	44.3591
"Vaspis"	6.62213	44.57222
"Vaspis"	6.53666	44.21456
"Vaspis"	6.03643	44.22954
"Vaspis"	6.82301	44.74571
"Vaspis"	7.32155	43.82591
"Vaspis"	5.85784	44.41449
"Vaspis"	5.77741	44.05628
"Vaspis"	7.15497	44.10275
"Vaspis"	6.45227	43.8569
"Vaspis"	5.3445	44.15645
"Vaspis"	4.97738	44.38879
"Vaspis"	6.92097	44.33668
"Vaspis"	6.89315	43.93215
"Vaspis"	6.69491	43.75886
"Vaspis"	6.91475	44.24678
"Vaspis"	6.61924	44.52726
"Vaspis"	6.17915	44.54082
"Vaspis"	6.255	44.76387
"Vaspis"	5.90903	44.18796
"Vaspis"	6.09162	44.09289
"Vaspis"	6.52271	43.98978
"Vaspis"	6.05094	44.49939
"Vaspis"	6.46865	44.12664
"Vaspis"	5.59236	44.10584
"Vaspis"	7.45265	43.91076
"Vaspis"	6.81892	43.75458
"Vaspis"	7.27293	44.00808
"Vaspis"	6.85222	44.24899
"Vaspis"	6.60488	44.30245
"Vaspis"	7.39397	43.95821
"Vaspis"	6.76876	43.93652
"Vaspis"	6.37316	44.62516
"Vaspis"	6.52158	44.98102
"Vaspis"	6.19442	44.81068
"Vaspis"	6.31283	44.67204
"Vaspis"	1.2846	45.0556
"Vaspis"	-0.90828	44.98269
"Vaspis"	7.20073	43.87569
"Vaspis"	7.26284	43.87328
"Vaspis"	6.8768	44.60864
"Vaspis"	6.39014	43.85885
"Vaspis"	4.97581	44.34379
"Vaspis"	5.33158	43.84159
"Vaspis"	5.85104	44.27955
"Vaspis"	5.78843	44.28116
"Vaspis"	6.09897	44.2278
"Vaspis"	5.97153	44.18628
"Vaspis"	6.73305	44.34323
"Vaspis"	5.14854	43.93538
"Vaspis"	6.13419	43.73142
"Vaspis"	6.9272	44.42659
"Vaspis"	6.81592	43.70964
"Vaspis"	7.64271	43.94792
"Vaspis"	5.84878	44.23457
"Vaspis"	5.89984	44.00807
"Vaspis"	6.43339	44.57825
"Vaspis"	7.07328	43.83547
"Vaspis"	7.0112	43.83777
"Vaspis"	6.04367	44.36446
"Vaspis"	6.71829	44.11845
"Vaspis"	7.1321	43.7882
"Vaspis"	6.95223	43.88498
"Vaspis"	7.6574	44.12761
"Vaspis"	6.48242	44.35145
"Vaspis"	6.3651	44.49025
"Vaspis"	7.65372	44.08268
"Vaspis"	6.6329	43.76095
"Vaspis"	6.59348	44.12262
"Vaspis"	6.21133	43.99937
"Vaspis"	6.75092	44.61298
"Vaspis"	7.01547	44.78397
"Vaspis"	6.51439	43.85492
"Vaspis"	5.9786	44.32121
"Vaspis"	6.84308	44.11414
"Vaspis"	6.50887	43.76502
"Vaspis"	5.33895	44.02151
"Vaspis"	5.80624	44.64101
"Vaspis"	6.71535	44.0735
"Vaspis"	6.32539	43.81581
"Vaspis"	5.64641	43.92445
"Vaspis"	5.45586	43.83887
"Vaspis"	5.84652	44.1896
"Vaspis"	5.99764	44.68103
"Vaspis"	7.52549	44.04298
"Vaspis"	6.74494	44.52306
"Vaspis"	6.28919	44.26731
"Vaspis"	7.4632	44.04554
"Vaspis"	6.32801	43.86077
"Vaspis"	5.14515	43.84542
"Vaspis"	5.97388	44.23126
"Vaspis"	6.75391	44.65795
"Vaspis"	7.45968	44.00062
"Vaspis"	7.0049	43.7479
"Vaspis"	5.15533	44.11531
"Vaspis"	5.87154	44.68438
"Vaspis"	6.94601	43.7951
"Vaspis"	6.22405	44.22419
"Vaspis"	6.2343	44.40407
"Vaspis"	6.38215	43.72399
"Vaspis"	6.41433	44.26349
"Vaspis"	5.22129	44.20404
"Vaspis"	5.98097	44.36618
"Vaspis"	6.72418	44.20836
"Vaspis"	5.72798	44.32771
"Vaspis"	7.33177	43.96069
"Vaspis"	6.28398	44.17737
"Vaspis"	7.14841	44.01287
"Vaspis"	7.45616	43.95569
"Vaspis"	6.02684	44.04967
"Vaspis"	5.78401	44.1912
"Vaspis"	7.01436	43.88271
"Vaspis"	6.40623	44.1286
"Vaspis"	5.21953	44.15905
"Vaspis"	5.61302	44.55567
"Vaspis"	7.00175	43.70297
"Vaspis"	5.08794	43.98157
"Vaspis"	7.08937	44.06016
"Vaspis"	7.02387	44.01753
"Vaspis"	6.96159	44.0198
"Vaspis"	6.71166	44.97484
"Vaspis"	6.70868	44.92987
"Vaspis"	6.20726	45.03558
"Vaspis"	6.38125	44.76008
"Vaspis"	5.58012	43.836
"Vaspis"	6.38939	44.89501
"Vaspis"	6.43066	44.53328
"Vaspis"	6.32078	44.80697
"Vaspis"	6.2707	45.03374
"Vaspis"	6.60775	44.34741
"Vaspis"	7.51835	43.95313
"Vaspis"	7.58054	43.95054
"Vaspis"	7.57693	43.90562
"Vaspis"	6.45266	44.89306
"Vaspis"	6.5649	44.6642
"Vaspis"	6.37047	44.58019
"Vaspis"	6.00484	44.81598
"Vaspis"	5.96683	44.09634
"Vaspis"	6.77174	43.98147
"Vaspis"	5.15704	44.1603
"Vaspis"	6.14407	43.91126
"Vaspis"	6.65011	44.03064
"Vaspis"	5.34636	44.20144
"Vaspis"	6.88703	43.84227
"Vaspis"	6.47415	44.21656
"Vaspis"	5.65268	44.05937
"Vaspis"	6.03884	44.27452
"Vaspis"	6.38396	44.80506
"Vaspis"	6.43887	44.66819
"Vaspis"	6.49631	44.57628
"Vaspis"	6.50189	44.66622
"Vaspis"	6.02206	43.95973
"Vaspis"	6.63576	43.8059
"Vaspis"	6.71242	44.02855
"Vaspis"	6.21386	44.04433
"Vaspis"	6.4714	44.1716
"Vaspis"	5.58419	43.92594
"Vaspis"	6.09652	44.18283
"Vaspis"	6.02923	44.09463
"Vaspis"	6.40085	44.03868
"Vaspis"	6.01968	43.91477
"Vaspis"	5.97624	44.27623
"Vaspis"	6.03403	44.18457
"Vaspis"	6.14655	43.95622
"Vaspis"	5.93459	44.68272
"Vaspis"	6.20879	43.95441
"Vaspis"	6.27361	43.99752
"Vaspis"	5.64224	43.83451
"Vaspis"	5.90443	44.09801
"Vaspis"	7.28308	44.14288
"Vaspis"	7.71604	44.08001
"Vaspis"	6.53386	44.1696
"Vaspis"	6.78368	44.16127
"Vaspis"	7.39744	44.00314
"Vaspis"	6.65878	44.16551
"Vaspis"	7.58415	43.99547
"Vaspis"	7.03661	44.1973
"Vaspis"	6.97728	44.24453
"Vaspis"	7.21733	44.10037
"Vaspis"	6.59064	44.07766
"Vaspis"	7.52192	43.99806
"Vaspis"	6.90856	44.15688
"Vaspis"	6.96785	44.10969
"Vaspis"	6.90238	44.06699
"Vaspis"	6.81386	44.61083
"Vaspis"	6.79871	44.38604
"Vaspis"	7.65005	44.03776
"Vaspis"	7.39051	43.91328
"Vaspis"	6.84917	44.20404
"Vaspis"	7.51479	43.90821
"Vaspis"	6.00244	44.771
"Vaspis"	6.19186	44.7657
"Vaspis"	5.8533	44.32453
"Vaspis"	6.68622	43.62404
"Vaspis"	5.70437	43.83299
"Vaspis"	5.15875	44.20529
"Vaspis"	-1.5487	47.29116
"Vaspis"	-1.54363	47.26741
"Vaspis"	-1.28648	47.34393
"Vaspis"	-1.52839	47.36756
"Vaspis"	-1.27989	47.34455
"Vaspis"	-1.47481	47.24442
"Vaspis"	-1.78611	47.45132
"Vaspis"	-1.60186	47.32514
"Vaspis"	-1.55539	47.31512
"Vaspis"	-1.34186	47.60366
"Vaspis"	-1.21435	47.36001
"Vaspis"	-1.55148	47.30747
"Vaspis"	-1.65453	47.12082
"Vaspis"	-1.72197	47.22837
"Vaspis"	-1.54391	47.26613
"Vaspis"	-2.13948	47.24858
"Vaspis"	-2.0565	47.25444
"Vaspis"	-2.00496	47.07707
"Vaspis"	-1.54777	47.29943
"Vaspis"	-1.78697	47.49306
"Vaspis"	-1.54368	47.28186
"Vaspis"	-2.01652	47.26912
"Vaspis"	-1.61483	47.27958
"Vaspis"	-1.28885	47.36184
"Vaspis"	-2.09574	47.23228
"Vaspis"	-1.54775	47.2983
"Vaspis"	-1.74625	47.37821
"Vaspis"	-1.69484	47.13138
"Vaspis"	-1.54048	47.2705
"Vaspis"	6.08918	44.04792
"Vaspis"	6.8861	44.74352
"Vaspis"	5.86011	44.45947
"Vaspis"	6.76293	44.79284
"Vaspis"	6.68797	44.6151
"Vaspis"	5.85557	44.36951
"Vaspis"	6.69682	44.75
"Vaspis"	6.87989	44.6536
"Vaspis"	6.69978	44.79496
"Vaspis"	6.70274	44.83993
"Vaspis"	6.94288	44.65137
"Vaspis"	6.94918	44.74128
"Vaspis"	6.82913	44.83564
"Vaspis"	6.69091	44.66007
"Vaspis"	5.86924	44.63939
"Vaspis"	5.013125	44.607445
"Vaspis"	-3.755538	42.827412
"Vaspis"	0.417128	46.752187
"Vaspis"	4.985619	44.387998
"Vaspis"	3.364938	43.868815
"Vaspis"	2.596546	43.18545
"Vaspis"	6.074989	44.554347
"Vaspis"	5.175352	44.829186
"Vaspis"	6.486117	45.221245
"Vaspis"	7.260209	47.943294
"Vaspis"	7.254593	47.945296
"Vaspis"	0.127247	42.600254
"Vaspis"	7.222387	47.951091
"Vaspis"	10.86904	45.93255
"Vaspis"	7.260466	47.94332
"Vaspis"	2.8	42.412
"Vaspis"	2.133	42.346
"Vaspis"	2.165	41.734
"Vaspis"	2.376	42.267
"Vaspis"	1.639	42.161
"Vaspis"	2.412	42.348
"Vaspis"	2.597	41.898
"Vaspis"	2.417	41.807
"Vaspis"	2.643	42.277
"Vaspis"	2.68	42.124
"Vaspis"	2.514	41.754
"Vaspis"	2.333	41.771
"Vaspis"	1.066	42.288
"Vaspis"	2.703	42.313
"Vaspis"	1.502	42.312
"Vaspis"	2.441	41.78
"Vaspis"	0.922	42.619
"Vaspis"	1.075	42.387
"Vaspis"	2.429	41.78
"Vaspis"	1.492	42.231
"Vaspis"	2.392	41.834
"Vaspis"	1.742	42.45
"Vaspis"	2.023	42.345
"Vaspis"	1.71	42.252
"Vaspis"	1.019	42.611
"Vaspis"	1.029	42.702
"Vaspis"	1.578	42.187
"Vaspis"	1.815	42.451
"Vaspis"	1.006	42.647
"Vaspis"	2.164	41.788
"Vaspis"	2.438	42.123
"Vaspis"	1.748	42.171
"Vaspis"	0.973	42.538
"Vaspis"	2.174	41.986
"Vaspis"	5.240988	44.522424
"Vaspis"	11.194387	42.765722
"Vaspis"	10.506728	44.588031
"Vaspis"	11.037261	43.260612
"Vaspis"	11.725116	42.184368
"Vaspis"	9.317673	45.840844
"Vaspis"	2.555784	48.385193
"Vaspis"	1.083178	47.793413
"Vaspis"	9.33079	44.764246
"Vaspis"	5.364692	45.758246
"Vaspis"	11.085836	45.894722
"Vaspis"	7.20008	45.741455
"Vaspis"	3.277971	45.087702
"Vaspis"	6.26555	45.825267
"Vaspis"	6.382799	43.751444
"Vaspis"	13.238151	41.764128
"Vaspis"	11.706347	42.555093
"Vaspis"	9.447904	44.746269
"Vaspis"	2.079655	42.50785
"Vaspis"	13.308734	42.169871
"Vaspis"	6.195997	43.90437
"Vaspis"	3.674944	43.67507
"Vaspis"	3.672342	43.674143
"Vaspis"	6.786736	45.459986
"Vaspis"	-0.073026	42.620732
"Vaspis"	-2.135383	46.853253
"Vaspis"	1.925434	42.792213
"Vaspis"	-1.808798	46.529478
"Vaspis"	7.429467	45.59796
"Vaspis"	-1.290786	47.450791
"Vaspis"	-0.151419	42.870712
"Vaspis"	-2.148922	46.875515
"Vaspis"	11.232197	43.473925
"Vaspis"	13.500201	42.853765
"Vaspis"	7.398383	45.594855
"Vaspis"	7.068842	44.41515
"Vaspis"	6.628078	43.87867
"Vaspis"	5.914637	45.443342
"Vaspis"	12.651478	43.063515
"Vaspis"	2.468458	46.204396
"Vaspis"	-1.808558	46.530688
"Vaspis"	10.684196	45.578158
"Vaspis"	-2.152343	46.883465
"Vaspis"	1.94237	45.487228
"Vaspis"	-2.152594	46.883923
"Vaspis"	10.889013	45.739433
"Vaspis"	5.783219	44.106178
"Vaspis"	2.466643	46.203863
"Vaspis"	8.221886	47.742331
"Vaspis"	8.22	45.93
"Vaspis"	3.54118	44.103227
"Vaspis"	3.094508	44.313801
"Vaspis"	2.127564	42.647746
"Vaspis"	0.024841	47.200695
"Vaspis"	7.215714	45.566611
"Vaspis"	1.307749	46.799601
"Vaspis"	5.791244	45.002406
"Vaspis"	2.325973	45.81582
"Vaspis"	1.94227	45.487125
"Vaspis"	2.469931	46.205144
"Vaspis"	7.505986	44.098019
"Vaspis"	3.453805	44.195752
"Vaspis"	6.993588	44.739961
"Vaspis"	2.173805	45.888297
"Vaspis"	1.86041	42.54948
"Vaspis"	2.127863	42.646555
"Vaspis"	5.55	48.82
"Vaspis"	6.821722	45.535192
"Vaspis"	6.436945	44.87969
"Vaspis"	-2.948569	42.455258
"Vaspis"	1.308481	46.794441
"Vaspis"	1.925053	42.792175
"Vaspis"	-2.546401	42.369039
"Vaspis"	-3.056465	42.322915
"Vaspis"	11.524068	46.873019
"Vaspis"	2.399233	42.533603
"Vaspis"	3.455142	44.195289
"Vaspis"	7.379051	45.595184
"Vaspis"	-0.098208	42.819247
"Vaspis"	3.14	45.15
"Vaspis"	3.14	45.14
"Vaspis"	10.207346	42.735056
"Vaspis"	6.05178	47.53002
"Vaspis"	3.67629	44.32653
"Vaspis"	-1.59012	46.4295
"Vaspis"	0.82757	47.26395
"Vaspis"	2.51763	48.38355
"Vaspis"	6.43656	43.7415
"Vaspis"	1.30735	48.11949
"Vaspis"	0.39109	47.22623
"Vaspis"	6.50402	44.62649
"Vaspis"	6.31536	45.92371
"Vaspis"	3.27681	47.15564
"Vaspis"	3.87574	48.2521
"Vaspis"	7.03157	47.57666
"Vaspis"	6.73268	45.95254
"Vaspis"	0.34608	47.22704
"Vaspis"	-2.08299	46.81151
"Vaspis"	6.30725	44.27364
"Vaspis"	6.59991	44.73863
"Vaspis"	-0.38106	42.85633
"Vaspis"	6.54199	44.93881
"Vaspis"	6.20774	43.99774
"Vaspis"	6.7335	45.78403
"Vaspis"	5.76331	45.36045
"Vaspis"	-2.14481	46.85801
"Vaspis"	6.93448	44.22193
"Vaspis"	2.77678	46.68216
"Vaspis"	5.60911	45.19305
"Vaspis"	4.95868	47.41436
"Vaspis"	-2.14483	46.85822
"Vaspis"	6.02864	44.32556
"Vaspis"	0.42485	47.22209
"Vaspis"	-2.12577	46.88334
"Vaspis"	6.17134	45.43832
"Vaspis"	5.00185	47.41688
"Vaspis"	6.67169	44.97037
"Vaspis"	6.91265	45.28606
"Vaspis"	2.35713	44.78246
"Vaspis"	2.27283	46.88697
"Vaspis"	6.77296	45.9344
"Vaspis"	2.92362	45.58639
"Vaspis"	-2.14445	46.85686
"Vaspis"	6.04307	44.10875
"Vaspis"	6.35657	44.10564
"Vaspis"	6.77296	45.93435
"Vaspis"	3.58512	44.10415
"Vaspis"	3.33532	46.12926
"Vaspis"	-2.12577	46.88336
"Vaspis"	6.55719	44.84211
"Vaspis"	6.54371	45.60108
"Vaspis"	5.85874	45.37844
"Vaspis"	6.37549	44.24022
"Vaspis"	6.48971	44.98948
"Vaspis"	5.92106	46.72835
"Vaspis"	-2.14545	46.85777
"Vaspis"	0.34837	47.22568
"Vaspis"	5.4576	44.94589
"Vaspis"	5.96322	45.63214
"Vaspis"	0.38789	47.22501
"Vaspis"	6.12089	44.02962
"Vaspis"	2.59608	48.37517
"Vaspis"	6.60983	44.8263
"Vaspis"	5.7952	45.45129
"Vaspis"	-2.12828	46.87906
"Vaspis"	2.27371	46.88693
"Vaspis"	6.91437	45.97799
"Vaspis"	6.46728	44.09067
"Vaspis"	6.44906	44.48596
"Vaspis"	6.61412	47.20592
"Vaspis"	5.68029	44.11032
"Vaspis"	-1.17	44.79145
"Vaspis"	6.306	45.9805
"Vaspis"	6.51846	45.95723
"Vaspis"	6.37044	44.47223
"Vaspis"	2.27091	46.88905
"Vaspis"	4.98911	44.60077
"Vaspis"	5.45061	44.86691
"Vaspis"	5.11116	43.78247
"Vaspis"	2.60655	43.14963
"Vaspis"	2.5731	48.3956
"Vaspis"	3.30645	47.2013
"Vaspis"	-2.14483	46.85798
"Vaspis"	-0.475	42.90333
"Vaspis"	5.80451	45.44371
"Vaspis"	6.4621	47.51327
"Vaspis"	6.17388	44.48549
"Vaspis"	6.55737	44.17976
"Vaspis"	6.23984	43.94835
"Vaspis"	0.4242	47.2222
"Vaspis"	2.71509	46.58421
"Vaspis"	-2.13545	46.86974
"Vaspis"	5.8014	44.23056
"Vaspis"	6.04029	46.97452
"Vaspis"	2.5743	48.397
"Vaspis"	6.09331	49.29495
"Vaspis"	-2.14529	46.85848
"Vaspis"	5.43628	44.88698
"Vaspis"	6.447	45.82348
"Vaspis"	6.7995	46.07872
"Vaspis"	0.43189	45.50608
"Vaspis"	0.34581	47.22699
"Vaspis"	5.75576	45.34717
"Vaspis"	2.57595	44.95234
"Vaspis"	6.79391	46.05087
"Vaspis"	6.73955	44.00676
"Vaspis"	-1.24762	45.84262
"Vaspis"	5.92336	45.44348
"Vaspis"	2.63947	48.43322
"Vaspis"	5.49331	44.92458
"Vaspis"	6.67509	44.91978
"Vaspis"	6.38425	45.73447
"Vaspis"	-1.27339	45.8842
"Vaspis"	6.5387	43.99358
"Vaspis"	2.73853	48.35611
"Vaspis"	5.43943	44.94253
"Vaspis"	0.00295	44.04255
"Vaspis"	6.24315	44.02981
"Vaspis"	6.53558	44.65147
"Vaspis"	-0.73499	43.04227
"Vaspis"	5.41899	44.87675
"Vaspis"	6.28082	45.90988
"Vaspis"	2.79152	45.34876
"Vaspis"	6.48646	46.3289
"Vaspis"	2.32363	44.99134
"Vaspis"	6.7876	44.75294
"Vaspis"	5.68467	46.30128
"Vaspis"	6.66574	44.92217
"Vaspis"	5.85157	44.81711
"Vaspis"	6.7503	44.00073
"Vaspis"	5.90891	46.07491
"Vaspis"	-2.14484	46.85609
"Vaspis"	6.26768	43.87506
"Vaspis"	5.76065	45.34178
"Vaspis"	5.99399	45.55633
"Vaspis"	6.25539	45.92527
"Vaspis"	5.95596	49.29839
"Vaspis"	5.92983	46.74086
"Vaspis"	0.69466	42.87405
"Vaspis"	4.98554	47.42194
"Vaspis"	2.88699	46.02529
"Vaspis"	2.57417	48.39658
"Vaspis"	6.44477	45.82249
"Vaspis"	2.2728	46.88692
"Vaspis"	5.92246	46.72737
"Vaspis"	3.33529	46.39642
"Vaspis"	0.34861	47.22668
"Vaspis"	5.99206	43.93937
"Vaspis"	5.9609	44.49329
"Vaspis"	6.57692	45.02225
"Vaspis"	2.72918	48.35636
"Vaspis"	6.19552	45.78185
"Vaspis"	5.31097	44.17273
"Vaspis"	6.99509	43.83762
"Vaspis"	6.66374	45.41921
"Vaspis"	5.61192	43.82944
"Vaspis"	2.39559	42.50892
"Vaspis"	4.99178	47.41291
"Vaspis"	6.67776	44.92081
"Vaspis"	2.51998	48.38462
"Vaspis"	2.63241	48.45371
"Vaspis"	2.63241	48.45354
"Vaspis"	6.72675	44.06595
"Vaspis"	6.68398	44.05668
"Vaspis"	5.88323	46.62637
"Vaspis"	2.63308	48.4539
"Vaspis"	6.99294	44.73876
"Vaspis"	0.3486	47.22589
"Vaspis"	6.71409	44.87215
"Vaspis"	6.04155	43.92777
"Vaspis"	6.30674	45.98446
"Vaspis"	6.50475	44.98442
"Vaspis"	2.27366	46.8869
"Vaspis"	2.57299	48.39546
"Vaspis"	4.89828	47.40584
"Vaspis"	-2.14481	46.85799
"Vaspis"	5.37536	44.16187
"Vaspis"	6.56435	44.15524
"Vaspis"	2.63234	48.45369
"Vaspis"	6.46202	45.66647
"Vaspis"	-0.68954	43.01121
"Vaspis"	-2.11792	46.85855
"Vaspis"	6.52739	44.66195
"Vaspis"	-1.81727	46.51798
"Vaspis"	6.19742	43.89917
"Vaspis"	6.20828	45.73032
"Vaspis"	0.14978	44.20562
"Vaspis"	4.78212	47.1161
"Vaspis"	0.35218	47.22455
"Vaspis"	2.63243	48.45374
"Vaspis"	6.26598	45.6377
"Vaspis"	6.57962	44.81868
"Vaspis"	6.47767	43.96264
"Vaspis"	-0.47391	42.90537
"Vaspis"	2.07306	42.79001
"Vaspis"	2.63307	48.4539
"Vaspis"	6.81075	43.95336
"Vaspis"	-1.10071	44.9518
"Vaspis"	0.34609	47.22707
"Vaspis"	-2.22131	47.1279
"Vaspis"	6.32971	45.99362
"Vaspis"	6.25507	43.98864
"Vaspis"	6.19625	43.89858
"Vaspis"	2.68039	48.3904
"Vaspis"	6.51884	45.95304
"Vaspis"	6.72086	44.61693
"Vaspis"	5.98229	44.23604
"Vaspis"	6.69266	44.32
"Vaspis"	0.16175	44.20106
"Vaspis"	6.80068	45.91113
"Vaspis"	2.4811	45.3311
"Vaspis"	3.9242	44.83314
"Vaspis"	5.43731	44.88686
"Vaspis"	0.42416	47.22222
"Vaspis"	6.19205	45.89418
"Vaspis"	0.7185	47.31189
"Vaspis"	6.71142	45.95381
"Vaspis"	6.60084	45.82315
"Vaspis"	3.57941	47.85742
"Vaspis"	2.6832	43.51755
"Vaspis"	6.72022	45.91247
"Vaspis"	2.57295	48.3954
"Vaspis"	6.19363	44.21564
"Vaspis"	5.93888	44.60136
"Vaspis"	6.8146	43.9468
"Vaspis"	4.04897	45.07801
"Vaspis"	6.65995	45.92285
"Vaspis"	6.77096	44.87598
"Vaspis"	6.06685	44.10335
"Vaspis"	6.64964	44.86103
"Vaspis"	2.57295	48.39539
"Vaspis"	2.5714	48.3969
"Vaspis"	2.27209	46.88897
"Vaspis"	6.85261	45.29251
"Vaspis"	5.92064	44.11034
"Vaspis"	6.07572	45.31217
"Vaspis"	6.1278	46.0892
"Vaspis"	2.67705	48.39075
"Vaspis"	6.76814	45.92055
"Vaspis"	6.67927	44.91768
"Vaspis"	-1.50317	46.39864
"Vaspis"	6.75832	45.91255
"Vaspis"	5.51415	44.16562
"Vaspis"	5.75985	45.34219
"Vaspis"	2.58623	45.18412
"Vaspis"	2.33074	44.70485
"Vaspis"	6.31564	45.99421
"Vaspis"	2.62201	48.39683
"Vaspis"	2.64233	48.36355
"Vaspis"	2.60662	43.14947
"Vaspis"	5.83223	45.61048
"Vaspis"	-2.12599	46.88384
"Vaspis"	6.44469	45.82265
"Vaspis"	6.63736	44.98487
"Vaspis"	-0.30937	43.0217
"Vaspis"	6.12651	46.04283
"Vaspis"	5.73529	45.34416
"Vaspis"	2.6331	48.45389
"Vaspis"	4.91202	47.41991
"Vaspis"	6.50001	44.97035
"Vaspis"	6.12743	44.47646
"Vaspis"	5.77795	44.56078
"Vaspis"	2.69476	48.3806
"Vaspis"	2.63271	48.45375
